Image_ID,image_name,feature1,feature2,feature3,feature4,PPE
10523,PP02img122_jpg.rf.e1d520b13aadecd54215e651e1cd1db8.jpg,273,287,324,340,glove
10523,kp1769_jpg.rf.e21d946d4da326fda2a7da15bf2cd7ee.jpg,167,297,193,319,no_goggles
10523,packing56_jpg.rf.e20fde04215418ae88ef7b155907c593.jpg,58,153,80,172,goggles
10523,packing764_jpg.rf.e21722d0b80dd82cc3436cbee231e6bb.jpg,48,132,68,153,goggles
10523,img321_jpg.rf.e21cba882fc956fe264f46ee86a9f01c.jpg,124,170,164,251,glove
10523,packing1499_jpg.rf.e1f3003550701e363b6ef80c9f937c42.jpg,288,103,315,127,no_goggles
10523,PP02img40_jpg.rf.e218b0bfee6d42c02591cfc03b7025c8.jpg,35,236,94,267,no_glove
10523,PP02img716_jpg.rf.e22b679c089abf5184c6fa8ccde731fb.jpg,294,176,319,272,no_glove
10523,kp15_jpg.rf.e228d5ff48c017a7386f044f0bc67d5d.jpg,230,294,253,315,no_goggles
10523,kp891_jpg.rf.e22b77c472c7f8b4ca35c76a2fead4a4.jpg,232,281,257,303,goggles
10523,kp1376_jpg.rf.e225b36c70be2056ace2b4d0a83e883e.jpg,227,290,256,314,goggles
10523,kp496_jpg.rf.e223d942688963ab5c07c74d349ab2be.jpg,231,317,260,343,goggles
10523,kp585_jpg.rf.e1f5aa9f764f8d7edefa98db27ebcf58.jpg,13,275,37,294,no_goggles
10523,packing810_jpg.rf.e21578989cb773a27fd00b8ac7b46126.jpg,90,86,115,116,goggles
10523,packing1693_jpg.rf.e22bc9620e9881f8d835dad144ab3056.jpg,329,145,356,172,goggles
10523,PP02img1264_jpg.rf.e24dac743749ab4621d56151bf41d59a.jpg,60,292,101,379,glove
10523,packing576_jpg.rf.e1f041fbe2a1ac557f0dccab6c775ae7.jpg,49,147,72,168,goggles
10523,fglov1142_jpg.rf.e24a92a49f000e2ba9b4dc042e57ddc9.jpg,259,39,297,78,no_glove
10523,kp1976_jpg.rf.e22a31479f44e6b73d06fed17826e534.jpg,230,310,259,330,no_goggles
10523,kp708_jpg.rf.e22d0b87f138fa33c4b1f30eff5300b7.jpg,222,307,249,331,goggles
10523,kp1689_jpg.rf.e23000a3af57f28d80f24578732e8b1e.jpg,140,281,167,304,no_goggles
10523,PP02img23_jpg.rf.e23746b2b07e4e043c1872bd1612a330.jpg,161,167,183,218,no_glove
10523,goggle8765149_jpg.rf.e23822360dc67128d10d3cb6c798b44a.jpg,139,34,173,72,no_glove
10523,kp1284_jpg.rf.e24ddf35b1ee36b5e80f4c66ef700fad.jpg,160,288,192,316,goggles
10523,kp428_jpg.rf.e2492802294638d2282490548532e53d.jpg,233,307,258,330,goggles
10523,nglovpp2174_jpg.rf.e23becb141003e61454faf218ec372be.jpg,196,114,242,162,no_glove
10523,PP02img545_jpg.rf.e21fcb6d8c840344c3887f50ab368948.jpg,209,61,241,144,glove
10523,PP02img700_jpg.rf.e2255edce887d8e817a9a83eff2e19c8.jpg,44,178,90,219,no_glove
10523,packing1451_jpg.rf.e25d152ffb6f9804c40a29bb5e3f4b71.jpg,303,107,336,132,no_goggles
10523,kp1402_jpg.rf.e260cbd05dac56102026ea7184afd96a.jpg,162,294,196,317,goggles
10523,kp1164_jpg.rf.e25a471cd0fa96f1e8f1efb6001443da.jpg,161,286,190,310,goggles
10523,kp1203_jpg.rf.e25e45e63563d9a92654f0fea6c8ae84.jpg,156,285,189,307,goggles
10523,PP02img1001_jpg.rf.e261fa607324c09b29fc1fd0dbf81a97.jpg,302,240,333,303,glove
10523,fglov1197_jpg.rf.e2572f3492e3fa12b01b958af147cadc.jpg,299,0,318,26,no_glove
10523,kp923_jpg.rf.e2557f1d820da0f38406cb16af2d5994.jpg,222,296,253,325,goggles
10523,kp220_jpg.rf.e25c938e249051f84fa0b3f2affebcb8.jpg,259,293,281,312,goggles
10523,PP02img172_jpg.rf.e26151ffdaed54ae8b2784666e689353.jpg,87,210,132,248,no_glove
10523,img64_jpg.rf.e25585a2aea3b095476ae095f8f15b86.jpg,380,129,415,169,glove
10523,kp663_jpg.rf.e264a93eb7ad4382a351edcbcf8c561f.jpg,166,302,197,323,goggles
10523,kp1695_jpg.rf.e2772b1be60ed0251ed89e54cc07a256.jpg,145,291,175,315,no_goggles
10523,packing1870_jpg.rf.e27b91a686bedb2ef5464da5044c717c.jpg,334,151,357,174,goggles
10523,fglov132_jpg.rf.e2773d61571653a54905e486b6d933dd.jpg,232,32,272,73,no_glove
10523,packing1847_jpg.rf.e2761670a88313508c1fff650266c3bc.jpg,39,153,63,184,goggles
10523,goggle8765198_jpg.rf.e26dcf559b23c26ad33f1fc3311def99.jpg,173,18,207,80,no_glove
10523,nglovpp2147_jpg.rf.e289d5b98c58549c3e80dee24d9d7645.jpg,186,93,228,123,no_glove
10523,kp964_jpg.rf.e26f2dd139aa15e2be7c04e36ff141f9.jpg,253,292,283,320,goggles
10523,packing529_jpg.rf.e271383ce2e78e291c703897a046ad42.jpg,293,106,314,124,goggles
10523,PP02img1043_jpg.rf.e270a5c107f1613149386e0bea56fb1d.jpg,45,204,71,239,glove
10523,PP02img1476_jpg.rf.e2682ca325bdd7e0d058405347aaadc2.jpg,79,258,108,316,glove
10523,kp1625_jpg.rf.e28cb5b646ddb2eb305391b66356ee54.jpg,235,294,260,317,no_goggles
10523,kp1638_jpg.rf.e28825023b3fe3153f5b2454e9aa75e5.jpg,153,305,181,329,no_goggles
10523,kp1839_jpg.rf.e2b9afb75751f34ddb6695dbbd9dc34b.jpg,226,310,256,332,no_goggles
10523,img461_jpg.rf.e27cf9fc513c948b2ab61c9076ae2885.jpg,325,154,384,233,glove
10523,packing1056_jpg.rf.e297908cfa6dd67717aab341fb7abcf8.jpg,316,63,342,85,no_goggles
10523,kp327_jpg.rf.e2842470a97a94fbadec60d8980d7693.jpg,209,296,237,322,goggles
10523,PP02img1441_jpg.rf.e2a89229249232098da902f6fc1df5d7.jpg,323,243,356,304,glove
10523,packing1564_jpg.rf.e2b9b6739004cf3745bb2b9f7cf31d81.jpg,333,140,362,162,goggles
10523,kp1193_jpg.rf.e2ca005ca8869f149bbc1ce6a5879228.jpg,224,281,255,307,goggles
10523,nglovpp331_jpg.rf.e2a74627efb5f95afcdaf4e7ddd6a154.jpg,72,149,129,224,no_glove
10523,PP02img70_jpg.rf.e28da6e3a75ec51b60028802f639dfa5.jpg,302,191,342,232,no_glove
10523,kp740_jpg.rf.e2d8562c0f4cbb0761e1c9cddb981cae.jpg,215,310,246,329,goggles
10523,kp1047_jpg.rf.e2be57940c77e5d1272be131646d2afb.jpg,166,291,192,317,goggles
10523,nglovpp313_jpg.rf.e2dc419c837f908e777cb5c967e14eb4.jpg,286,149,326,229,no_glove
10523,kp775_jpg.rf.e2dcb07236e838371cdb4ad3177c7bfa.jpg,221,317,255,346,goggles
10523,goggle8765145_jpg.rf.e2bdf596b610e9b226f49e3da4f59b80.jpg,124,35,161,57,no_glove
10523,goggle8765110_jpg.rf.e2c5eee6813c45470317a69ce426eaf0.jpg,127,10,166,52,no_glove
10523,kp56_jpg.rf.e2b33810ecf4195cd5acd759be8fc2eb.jpg,326,219,345,234,goggles
10523,frame12_jpg.rf.e2da9bf7410be013a09dc70430f843a5.jpg,255,338,280,370,shoes
10523,kp1406_jpg.rf.e2dedda5e43d716ed9d4cf0d269210f5.jpg,165,287,196,313,goggles
10523,packing529_jpg.rf.e2cd88b6fcfc3ee868d17dba83975dc1.jpg,102,115,124,134,goggles
10523,packing1190_jpg.rf.e2a13cd1c7afe55b78c1d5d4167427c8.jpg,90,124,117,150,no_goggles
10523,kp1727_jpg.rf.e2a109aecebb283d1250697b16d3f05c.jpg,172,299,200,321,no_goggles
10523,packing267_jpg.rf.e2f7787d9144cb712ba475974e96fabb.jpg,279,59,307,81,no_goggles
10523,PP02img1076_jpg.rf.e2cc18a65b30590d42c70bacc83a9a5d.jpg,65,241,96,289,glove
10523,nglovpp277_jpg.rf.e292215c355d77a2d284ca6035c0fe17.jpg,181,105,224,147,no_glove
10523,kp1913_jpg.rf.e2f610bb098efd5dc7e8eb1451a395b0.jpg,162,311,188,329,no_goggles
10523,kp676_jpg.rf.e2f95a55cb2e103b7a90cc4dc6cff3a0.jpg,166,301,191,327,goggles
10523,nglov178_jpg.rf.e2f4d852e8e340a6f659d75b7c88ee24.jpg,300,124,335,199,glove
10523,kp260_jpg.rf.e2f93f703501ab3eb5af7b456a51d7a0.jpg,218,296,245,320,goggles
10523,PP02img1469_jpg.rf.e2799a93543fefece251ac5eadf3ad96.jpg,241,183,299,242,no_glove
10523,PP02img757_jpg.rf.e2dbee1f54118e8616a8c3e1dad816f8.jpg,38,175,76,232,no_glove
10523,PP02img508_jpg.rf.e2d3fc5496c202afea9b3d4acf94b202.jpg,367,187,389,283,no_glove
10523,kp1074_jpg.rf.e3209b6eccf4d7681f2860d531d336f6.jpg,176,270,205,295,goggles
10523,kp1697_jpg.rf.e2f600646f8c669d7985003bd9502c43.jpg,234,295,261,320,no_goggles
10523,kp149_jpg.rf.e2fe57dbd1ae620d9cda49278b74dc40.jpg,168,283,191,306,goggles
10523,PP02img830_jpg.rf.e2cf2c7e100c2372afd76c0d580c5a38.jpg,284,116,304,186,no_glove
10523,nglovpp218_jpg.rf.e31bfe7259b02c969748ebd266fb192c.jpg,284,129,336,181,no_glove
10523,PP02img746_jpg.rf.e317d47e8f332c407a0f1418a75756b6.jpg,291,199,349,242,no_glove
10523,packing284_jpg.rf.e33cd2311d9fcb99661a2b51bdc65ef9.jpg,278,96,297,111,no_goggles
10523,kp1129_jpg.rf.e326702701ffbd71e3c1aa7ccf20a758.jpg,150,309,178,332,no_goggles
10523,goggle876571_jpg.rf.e30aaffc07d25a374911f0f1dc4529d1.jpg,97,0,134,44,no_glove
10523,packing165_jpg.rf.e3513a0f99ab5f0126a0366be8d9eea9.jpg,292,90,316,107,goggles
10523,img474_jpg.rf.e305c2557ca054c98b29fb74e2efe710.jpg,39,200,85,280,glove
10523,PP02img322_jpg.rf.e3162c22105f1b4d178d6a741ecea2bf.jpg,198,97,214,163,no_glove
10523,kp288_jpg.rf.e3540f173f55ad0d51c06281514135df.jpg,168,300,191,329,goggles
10523,kp594_jpg.rf.e350941906e8262177af4271eacd64df.jpg,6,271,31,290,no_goggles
10523,packing236_jpg.rf.e30432e6c7e1a52711381d71eac50d2d.jpg,292,89,323,108,goggles
10523,kp1685_jpg.rf.e31edb1497581d9524e99d8117dd5cd8.jpg,156,311,182,334,no_goggles
10523,kp1887_jpg.rf.e35764014fe8be29f5883b616056d2fb.jpg,222,317,252,335,no_goggles
10523,PP02img1400_jpg.rf.e35ceeb8f791a90fcaf4fda14be204dd.jpg,100,224,131,284,glove
10523,packing1223_jpg.rf.e2deb26849d76ec434dad3686e23cdfc.jpg,96,108,119,128,no_goggles
10523,PP02img1051_jpg.rf.e347c45abe832760dd3e691c551f23e5.jpg,279,217,315,279,glove
10523,PP02img506_jpg.rf.e2fd2afdeaf2fe6b068d67c7255475e7.jpg,42,198,64,293,no_glove
10523,kp1645_jpg.rf.e34e5586e95392c4884d8945b8d3eb3b.jpg,156,310,183,335,no_goggles
10523,nglovpp2165_jpg.rf.e322e8b3bd10cb86787210a934fb5f47.jpg,165,99,208,144,no_glove
10523,kp1028_jpg.rf.e33802149812debea21328510740f6a9.jpg,161,296,190,318,goggles
10523,kp957_jpg.rf.e3693e9b570a39f156a980dde0a0beb5.jpg,149,307,179,334,goggles
10523,packing567_jpg.rf.e31ada2828d4dc4971f8f5d82bcdc520.jpg,340,152,366,178,goggles
10523,packing1155_jpg.rf.e375e0e8c91041f0323511c1ebd2f3b9.jpg,322,133,345,153,no_goggles
10523,packing813_jpg.rf.e347d6969c991a4b6a5d62d7fd60edb0.jpg,56,149,79,179,goggles
10523,packing337_jpg.rf.e358fbecf94fc1a3ffd250a84330fcb8.jpg,289,88,304,101,no_goggles
10523,kp913_jpg.rf.e32aed3282f71e34424f3159298861fc.jpg,232,309,260,331,goggles
10523,packing1821_jpg.rf.e366bc66b084d2b462661df69e07b111.jpg,69,154,96,177,goggles
10523,kp1856_jpg.rf.e36e5a18f0f29071403d051a64a364e0.jpg,247,326,279,347,no_goggles
10523,PP02img157_jpg.rf.e380259dbce9dfa4a2ad362e6eaff2c5.jpg,286,210,343,297,no_glove
10523,nglovpp2177_jpg.rf.e38ff00ae17b6668374722e8c11b2928.jpg,286,262,325,327,glove
10523,packing1780_jpg.rf.e36bc7e8b62aca5ac84d39d0cf0844d9.jpg,117,94,140,112,no_goggles
10523,packing1229_jpg.rf.e388b94d040667c15eefcb979f2fe5ae.jpg,342,135,371,155,no_goggles
10523,PP02img1320_jpg.rf.e38c82a01550b06daae6f1bd54b4dd45.jpg,321,211,367,246,glove
10523,packing1021_jpg.rf.e378e0a7b7efcd8822967e8d6c9647b5.jpg,307,108,331,125,no_goggles
10523,frame70_jpg.rf.e3c1a024485c7506263accb36e428460.jpg,53,183,138,349,suit
10523,kp1451_jpg.rf.e3afa1977894964f64bf3bed3096e1bd.jpg,207,288,241,314,goggles
10523,packing1295_jpg.rf.e3ab7d2e8f6d936ea9df77646c3f824f.jpg,100,100,125,122,no_goggles
10523,packing1271_jpg.rf.e3bb52d558e477f692f4f13bb3956832.jpg,97,85,125,108,no_goggles
10523,PP02img735_jpg.rf.e3ce5f98eb4658de420defd593c22bb9.jpg,74,188,118,227,no_glove
10523,kp1835_jpg.rf.e38377fe9f785ac04dbe6d7d8fb7ea1d.jpg,209,327,241,353,no_goggles
10523,kp1022_jpg.rf.e3a2f5b2ca0125e22f96f045c755124c.jpg,246,319,275,340,goggles
10523,PP02img981_jpg.rf.e3aec409a1b2c9edfdffda964d38ab2c.jpg,167,49,177,98,glove
10523,kp316_jpg.rf.e39555380e634e281a84655043083f90.jpg,170,312,196,337,goggles
10523,kp570_jpg.rf.e3d2b50bdbfe765eb60fd66e839d99b0.jpg,7,281,32,304,no_goggles
10523,img426_jpg.rf.e3d358578384c9d0b7d23ed29fdbe145.jpg,66,160,107,237,glove
10523,packing106_jpg.rf.e3bd662bb782eaddccc96d559032a936.jpg,301,91,331,110,goggles
10523,PP02img789_jpg.rf.e31e3518292a2528207e7f8817373458.jpg,220,176,274,219,glove
10523,PP02img1327_jpg.rf.e3c5d0f982f1825dd676eeef7943eed9.jpg,0,273,34,352,no_glove
10523,nglovpp316_jpg.rf.e3a5fae9482e21a971315887b0108ebe.jpg,242,155,286,205,no_glove
10523,img407_jpg.rf.e3ac49cf6f27fca4d1bd2ad6d78436b0.jpg,62,198,110,288,glove
10523,kp141_jpg.rf.e3d2bf2abed09f48efc77b2d8e860d88.jpg,223,290,249,312,goggles
10523,PP02img730_jpg.rf.e3d82ea489e5afee14af9336bdaad887.jpg,269,177,299,295,no_glove
10523,kp696_jpg.rf.e3f472fb54149ccbf7da3010965b036f.jpg,226,309,256,330,goggles
10523,PP02img120_jpg.rf.e3dad8df35ad85a884ee7dc4a373c49b.jpg,81,357,124,416,glove
10523,nglov104_jpg.rf.e3fc8457211ded715e3beb51a2c7d446.jpg,319,160,343,250,glove
10523,packing1829_jpg.rf.e3e8964bd2644819aca4dfb68bbe899a.jpg,335,163,357,185,goggles
10523,packing617_jpg.rf.e3e976281668a4d86090221b24277b65.jpg,96,129,121,147,goggles
10523,goggle8765138_jpg.rf.e405fb22029cf7bb8ea71c4e7a0937fa.jpg,259,33,298,76,no_glove
10523,img419_jpg.rf.e3e5b0422725a9decb9f2689a2d558b3.jpg,349,327,395,416,no_glove
10523,nglovpp3196_jpg.rf.e3e7212a8f84f29a9b3e92a8a4153009.jpg,66,154,116,208,no_glove
10523,kp1199_jpg.rf.e3ecf597c36612098e672a4441dc7be6.jpg,227,279,262,299,goggles
10523,kp1539_jpg.rf.e3e61227a2aa5712be68c4599fbd3b92.jpg,225,297,258,319,no_goggles
10523,packing1925_jpg.rf.e3f8af3c283dba0286cf615905345ae9.jpg,96,93,125,120,no_goggles
10523,img140_jpg.rf.e3f00087514d5e79d58ff611b4b36fb7.jpg,81,167,124,247,glove
10523,packing1323_jpg.rf.e3fe4fc80f6e1916c1806cea74159b85.jpg,279,82,303,105,no_goggles
10523,kp1117_jpg.rf.e3ed0e8d21f28eb7e052c3dac15b447d.jpg,233,302,258,327,no_goggles
10523,img345_jpg.rf.e3da35925b372c2c527d8c4de1e9c858.jpg,8,94,38,196,no_glove
10523,kp1103_jpg.rf.e3d94f3b55fe0e03364cf4fa12cc2b68.jpg,242,326,268,345,no_goggles
10523,kp1288_jpg.rf.e3f847f00ab454b7954569d618068bc3.jpg,158,285,188,314,goggles
10523,nglov174_jpg.rf.e409f75d0c096df7a42ab264939c8b0b.jpg,327,203,393,260,no_glove
10523,kp1410_jpg.rf.e4068713834156cbf4c703eaea28d071.jpg,161,294,188,322,goggles
10523,packing1527_jpg.rf.e3ff3aa7ae174ce4c7171e6631c72370.jpg,119,140,149,161,goggles
10523,fglov1161_jpg.rf.e3feef76aa46007da0f88f2449f2376b.jpg,240,9,282,57,no_glove
10523,img92_jpg.rf.e3e7ef10f347f4afc06bf5df56682005.jpg,100,177,134,256,glove
10523,PP02img1404_jpg.rf.e40fe2682f6528ebf87850c2ec3da8ce.jpg,298,205,338,251,glove
10523,packing1633_jpg.rf.e416c03b28b08264ac4f978695ef8e63.jpg,322,138,347,166,goggles
10523,PP02img415_jpg.rf.e4359d85eef62585fe349c2e656d7c1c.jpg,7,279,68,343,no_glove
10523,PP02img307_jpg.rf.e4503ad9b67ee46e69c14b84bd3f9e0f.jpg,82,211,133,253,no_glove
10523,goggle8765152_jpg.rf.e43b44307575e29baa466d6fbfdedb7a.jpg,125,241,152,323,glove
10523,kp57_jpg.rf.e43594269b2173d55d287534095ac0b9.jpg,56,238,82,257,goggles
10523,packing1665_jpg.rf.e40cfae6a81e814d487e0eef9e4cdda3.jpg,320,145,342,168,goggles
10523,PP02img1461_jpg.rf.e403b81a63cb4457eedc9952f232b967.jpg,121,206,175,248,no_glove
10523,img162_jpg.rf.e3f2f53ef60deb4b8f722d636e7b1283.jpg,279,235,327,321,glove
10523,PP02img314_jpg.rf.e434948676ccf9dcdd87adf69e343d45.jpg,126,299,181,355,glove
10523,packing1305_jpg.rf.e40db4976c5133051acd49571c5e9fc9.jpg,304,114,330,139,no_goggles
10523,kp1891_jpg.rf.e44aa6674d45e927b0b83457f0708214.jpg,236,317,266,338,no_goggles
10523,PP02img486_jpg.rf.e448fc87c06f70b5bf3ba94b1045c612.jpg,279,218,334,274,no_glove
10523,frame472_jpg.rf.e4235f5b40c0c5f7d82ebc7b1a87addf.jpg,79,144,146,361,no-suit
10523,PP02img1151_jpg.rf.e453d5708df3464b6fc7eef1660f7e93.jpg,7,311,44,367,no_glove
10523,PP02img651_jpg.rf.e41e99fcb8a3c0b35322d0d51b6d970a.jpg,253,123,274,203,no_glove
10523,packing707_jpg.rf.e42aea13e85c1df667166bcf634f0b1c.jpg,71,117,92,130,no_goggles
10523,nglov106_jpg.rf.e4194bbcc09e201cce82c0fb9aedd7f2.jpg,292,186,317,269,glove
10523,packing139_jpg.rf.e40f24c8ca3df95ac5a3dd76bfab633a.jpg,280,97,307,115,no_goggles
10523,kp1225_jpg.rf.e42794667240c5ceefe5306ce8375bec.jpg,231,286,262,313,goggles
10523,goggle876520_jpg.rf.e449b34cabcc2bd7a94e33da0dad2e6a.jpg,150,240,209,320,glove
10523,kp1119_jpg.rf.e434d2053c1a5d44495feadffc27d237.jpg,149,307,178,332,no_goggles
10523,img245_jpg.rf.e4584f1051a9c5e4ea2c49d52b89eaa6.jpg,324,211,350,314,glove
10523,packing1502_jpg.rf.e456ef0bb61514777e331780461a284b.jpg,115,129,138,149,goggles
10523,PP02img1418_jpg.rf.e46a971ead22bc1f2fc77beb28159a7f.jpg,71,235,100,283,glove
10523,nglov169_jpg.rf.e46d19e6ad2d57c667124aba22c77d5e.jpg,124,195,164,279,glove
10523,kp1363_jpg.rf.e45b36863af9cb33bb406a8a550e3893.jpg,143,320,175,344,goggles
10523,PP02img1299_jpg.rf.e46f63a334159d28a878fa075559e38e.jpg,66,229,114,272,glove
10523,packing1521_jpg.rf.e48f53d8c20d65d356eead00822331c8.jpg,74,47,108,71,no_goggles
10523,packing1880_jpg.rf.e4724c69a699ef66a883340b103503eb.jpg,301,77,331,107,goggles
10523,kp1133_jpg.rf.e46bd20f3b932f97819e9f9a9222d0d0.jpg,159,314,185,334,no_goggles
10523,PP02img150_jpg.rf.e46e3fb06855963561ab8feb073b1756.jpg,53,221,115,309,no_glove
10523,kp813_jpg.rf.e4531cf64ea769a6598af83dd31fe53c.jpg,233,285,262,305,goggles
10523,packing1756_jpg.rf.e48eb36df05297b5f95d4f6a4800d349.jpg,50,142,75,169,goggles
10523,kp907_jpg.rf.e48c83b5d2a0b30ef323a83ddad01dd8.jpg,250,283,278,307,goggles
10523,PP02img58_jpg.rf.e49f893ecf1d6379762fbd4c299fbd37.jpg,290,177,324,240,no_glove
10523,kp668_jpg.rf.e492c0e43bc16f82fb618b220ba24b9f.jpg,166,309,194,327,goggles
10523,packing559_jpg.rf.e49cc3baa7cfda5b756005b0a9e9e08c.jpg,94,108,118,131,goggles
10523,fglov1152_jpg.rf.e4a70ed2413cf1333defd9656d783cfc.jpg,254,36,289,70,no_glove
10523,nglov38_jpg.rf.e47778ecdc54999d180b63f3ae780652.jpg,221,32,261,76,no_glove
10523,kp1585_jpg.rf.e4973d54518417cd6b1b9a60bba22e8b.jpg,71,271,104,301,no_goggles
10523,kp401_jpg.rf.e4b6bc51d087dbb53131fb821972e4f9.jpg,226,301,252,327,goggles
10523,goggle8765149_jpg.rf.e4b23efb974cfc87317310b4ede2479c.jpg,240,20,277,61,no_glove
10523,packing1037_jpg.rf.e4a9547640dd23eff76e7b5dc433e633.jpg,86,110,112,132,no_goggles
10523,packing1737_jpg.rf.e4a9c5da0f465112a3320e2b1bf23f2b.jpg,295,89,326,113,no_goggles
10523,kp1859_jpg.rf.e426dbe13313c9b232f5c94beb885994.jpg,159,306,186,326,no_goggles
10523,frame1107_jpg.rf.e3d850fe366d5c44ddf0b1656eac84bd.jpg,335,143,402,318,no-suit
10523,PP02img360_jpg.rf.e494248937496ab5bda76c5cdbc0eba8.jpg,98,232,121,322,no_glove
10523,PP02img319_jpg.rf.e4b9c0cdb70889719a25b9a8dcf7c551.jpg,274,208,293,275,no_glove
10523,packing341_jpg.rf.e47ff291e63bc0fa6be8dc580b9eeade.jpg,52,109,70,126,goggles
10523,kp617_jpg.rf.e3cbb4427c6a39829da3e13fa841a87f.jpg,26,246,49,265,no_goggles
10523,img45_jpg.rf.e4c95718cf76f6169d47a20bcb070592.jpg,54,151,104,233,glove
10523,kp115_jpg.rf.e4a44b105e83c7d7226714b609bbcf6d.jpg,237,313,260,336,no_goggles
10523,packing1705_jpg.rf.e4b8bf36ae2751ebdf37530e850d1117.jpg,66,143,93,168,goggles
10523,packing1864_jpg.rf.e4c5ed940c4947ea7be2c3c72e5d0087.jpg,44,146,74,170,goggles
10523,kp1509_jpg.rf.e4a3210d0d7299aac5037376e3d25349.jpg,217,309,247,331,no_goggles
10523,packing1113_jpg.rf.e49f1f84ee9088ea1985a11449d130ca.jpg,303,96,331,118,no_goggles
10523,kp1423_jpg.rf.e4c1fae975188c5278a3b17471c0e42c.jpg,240,281,270,303,goggles
10523,kp684_jpg.rf.e484f2d87651c0af7bc7044fb1593ff9.jpg,146,285,175,306,goggles
10523,kp504_jpg.rf.e4c4232e4b209abb1267de5ac5f518cc.jpg,166,305,194,328,goggles
10523,packing1439_jpg.rf.e4c66655275a265d8edbca120d60d8a0.jpg,79,114,105,138,no_goggles
10523,goggle876596_jpg.rf.e4cb9791a3be2a54d6c995cf7d35e8a8.jpg,259,28,294,63,no_glove
10523,img357_jpg.rf.e4ccb75b8a2c9d6c92752e553634f24e.jpg,80,4,107,116,no_glove
10523,PP02img265_jpg.rf.e4cb0c59c02a1569856be8aff26e2d2e.jpg,318,205,347,263,no_glove
10523,kp1824_jpg.rf.e4ed08087c7e6f99f75704aa2d6acaaa.jpg,284,232,309,251,no_goggles
10523,packing1122_jpg.rf.e4eb739f6cc7645d5cd9b3e867912a94.jpg,336,245,380,275,no_goggles
10523,kp1116_jpg.rf.e4dbeaf14a05024fccfec8fb8eb467c1.jpg,240,316,267,338,no_goggles
10523,img252_jpg.rf.e517b001c15454152a1861210979b088.jpg,17,151,53,242,glove
10523,frame696_jpg.rf.e4ddb9c8b6cd1518786b6316b0091bc5.jpg,222,231,278,413,no-suit
10523,PP02img762_jpg.rf.e4e51b5713bd01c7a4f85d66a0a225d3.jpg,66,201,110,285,no_glove
10523,kp1957_jpg.rf.e4e06e5f6ca62d5c2d1ca325b7f8d884.jpg,63,274,90,300,no_goggles
10523,kp1604_jpg.rf.e4d93562db29cabe0234d4bf33f9b622.jpg,220,308,253,335,no_goggles
10523,packing1875_jpg.rf.e4d084eda500d9de0d5c11b23130d25f.jpg,70,152,97,173,goggles
10523,packing1219_jpg.rf.e4eb12de365a7d9a2ec6d7b25584971b.jpg,290,109,317,132,no_goggles
10523,nglov129_jpg.rf.e4f295597e021387725b828a66c12509.jpg,66,167,101,252,no_glove
10523,kp839_jpg.rf.e511113c64c3b6207b628586c7cb3c69.jpg,159,332,190,359,goggles
10523,packing1143_jpg.rf.e5275d0bcf5500af5c47604354385593.jpg,327,154,353,173,no_goggles
10523,kp737_jpg.rf.e4f58711f95e132c9b696faa8181482e.jpg,228,290,253,309,goggles
10523,kp343_jpg.rf.e515bbda1751ec81127a519cdfb1b487.jpg,154,297,182,328,goggles
10523,kp289_jpg.rf.e53bdd079f1feafb97ba612a78524815.jpg,223,288,245,314,goggles
10523,PP02img468_jpg.rf.e4e73a524cf19fe53a40a25d638ac21d.jpg,295,215,336,303,no_glove
10523,kp1392_jpg.rf.e401c08cfbfc0bc9870c05eff0736980.jpg,223,293,253,315,goggles
10523,kp385_jpg.rf.e521c55955f49ec244bae310f4ab3714.jpg,163,296,186,322,goggles
10523,packing21_jpg.rf.e533db87df1d42400042fbc1563714c8.jpg,114,74,132,90,no_goggles
10523,goggle8765121_jpg.rf.e51eb81f4113cd65d18b93e9d60c260c.jpg,329,226,367,304,glove
10523,PP02img1182_jpg.rf.e522c48b06d28ffd630b710d90e4d8c0.jpg,331,228,353,294,glove
10523,nglov36_jpg.rf.e4db4d9d94d73abd034b3756a1e6307e.jpg,381,24,416,138,no_glove
10523,PP02img1111_jpg.rf.e549fe6f90da585b5687478c56c4d89e.jpg,256,220,280,290,glove
10523,kp1692_jpg.rf.e51dee484416165b60dc30bac09b510c.jpg,151,295,182,319,no_goggles
10523,PP02img199_jpg.rf.e538f1d4dde6f253750858f98e55ce04.jpg,289,210,328,301,no_glove
10523,PP02img1321_jpg.rf.e54d8694d0404d42c44845fabd49f5eb.jpg,306,240,352,300,glove
10523,kp1679_jpg.rf.e4aa9269235101a03bcee2ad799cd59e.jpg,235,304,261,326,no_goggles
10523,packing1438_jpg.rf.e543aef5705588d2d07a04add326be4a.jpg,56,129,84,156,no_goggles
10523,PP02img534_jpg.rf.e4ed69bb0c675f811fbc230856a4d048.jpg,340,122,363,211,no_glove
10523,kp594_jpg.rf.e557f6ee9b5439bc003fc8892e8e8873.jpg,382,266,407,285,no_goggles
10523,packing768_jpg.rf.e550ec42212c83111a4b337b276672b2.jpg,54,82,83,107,goggles
10523,kp155_jpg.rf.e55783c8375f6a08f95032df735d81fb.jpg,226,298,248,321,goggles
10523,packing1907_jpg.rf.e55e0c1df16204daabe71de337466e53.jpg,326,147,354,171,no_goggles
10523,nglovpp247_jpg.rf.e55ec874f7e15d352a67f5b6b171f359.jpg,167,126,207,199,no_glove
